origin,destination,year,month,lon_o,lat_o,lon_d,lat_d,flights,passengers
MELBOURNE,SYDNEY,2002,12,144.843,-37.6733,151.1753,-33.9399,2760,445197
PERTH,SYDNEY,2002,12,115.9672,-31.9403,151.1753,-33.9399,579,100735
ADELAIDE,BRISBANE,2003,1,138.5306,-34.945,153.1175,-27.3842,309,37386
ADELAIDE,DARWIN,2003,1,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,1,138.5306,-34.945,144.843,-37.6733,1074,113870
ADELAIDE,PERTH,2003,1,138.5306,-34.945,115.9672,-31.9403,316,35436
ADELAIDE,SYDNEY,2003,1,138.5306,-34.945,151.1753,-33.9399,1059,107443
BRISBANE,DARWIN,2003,1,153.1175,-27.3842,130.8767,-12.4147,127,16536
BRISBANE,MELBOURNE,2003,1,153.1175,-27.3842,144.843,-37.6733,1645,198971
BRISBANE,PERTH,2003,1,153.1175,-27.3842,115.9672,-31.9403,186,25403
BRISBANE,SYDNEY,2003,1,153.1175,-27.3842,151.1753,-33.9399,2285,311659
DARWIN,MELBOURNE,2003,1,130.8767,-12.4147,144.843,-37.6733,17,1695
DARWIN,SYDNEY,2003,1,130.8767,-12.4147,151.1753,-33.9399,80,10725
HOBART,MELBOURNE,2003,1,147.51,-42.8361,144.843,-37.6733,856,81600
HOBART,SYDNEY,2003,1,147.51,-42.8361,151.1753,-33.9399,186,19004
MELBOURNE,PERTH,2003,1,144.843,-37.6733,115.9672,-31.9403,656,91970
MELBOURNE,SYDNEY,2003,1,144.843,-37.6733,151.1753,-33.9399,2559,437310
PERTH,SYDNEY,2003,1,115.9672,-31.9403,151.1753,-33.9399,603,104059
ADELAIDE,BRISBANE,2003,2,138.5306,-34.945,153.1175,-27.3842,280,31008
ADELAIDE,DARWIN,2003,2,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,2,138.5306,-34.945,144.843,-37.6733,967,111245
ADELAIDE,PERTH,2003,2,138.5306,-34.945,115.9672,-31.9403,285,31951
ADELAIDE,SYDNEY,2003,2,138.5306,-34.945,151.1753,-33.9399,926,94945
BRISBANE,DARWIN,2003,2,153.1175,-27.3842,130.8767,-12.4147,97,12596
BRISBANE,MELBOURNE,2003,2,153.1175,-27.3842,144.843,-37.6733,1325,158062
BRISBANE,PERTH,2003,2,153.1175,-27.3842,115.9672,-31.9403,168,20548
BRISBANE,SYDNEY,2003,2,153.1175,-27.3842,151.1753,-33.9399,1965,269535
DARWIN,MELBOURNE,2003,2,130.8767,-12.4147,144.843,-37.6733,15,1300
DARWIN,SYDNEY,2003,2,130.8767,-12.4147,151.1753,-33.9399,55,5908
HOBART,MELBOURNE,2003,2,147.51,-42.8361,144.843,-37.6733,777,72999
HOBART,SYDNEY,2003,2,147.51,-42.8361,151.1753,-33.9399,168,16236
MELBOURNE,PERTH,2003,2,144.843,-37.6733,115.9672,-31.9403,596,75933
MELBOURNE,SYDNEY,2003,2,144.843,-37.6733,151.1753,-33.9399,2439,430473
PERTH,SYDNEY,2003,2,115.9672,-31.9403,151.1753,-33.9399,526,80508
ADELAIDE,BRISBANE,2003,3,138.5306,-34.945,153.1175,-27.3842,310,35148
ADELAIDE,DARWIN,2003,3,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,3,138.5306,-34.945,144.843,-37.6733,1076,128729
ADELAIDE,PERTH,2003,3,138.5306,-34.945,115.9672,-31.9403,314,36001
ADELAIDE,SYDNEY,2003,3,138.5306,-34.945,151.1753,-33.9399,1045,110263
BRISBANE,DARWIN,2003,3,153.1175,-27.3842,130.8767,-12.4147,106,13215
BRISBANE,MELBOURNE,2003,3,153.1175,-27.3842,144.843,-37.6733,1486,180019
BRISBANE,PERTH,2003,3,153.1175,-27.3842,115.9672,-31.9403,186,22885
BRISBANE,SYDNEY,2003,3,153.1175,-27.3842,151.1753,-33.9399,2220,284319
DARWIN,MELBOURNE,2003,3,130.8767,-12.4147,144.843,-37.6733,19,1715
DARWIN,SYDNEY,2003,3,130.8767,-12.4147,151.1753,-33.9399,61,6989
HOBART,MELBOURNE,2003,3,147.51,-42.8361,144.843,-37.6733,802,80390
HOBART,SYDNEY,2003,3,147.51,-42.8361,151.1753,-33.9399,184,18097
MELBOURNE,PERTH,2003,3,144.843,-37.6733,115.9672,-31.9403,642,86790
MELBOURNE,SYDNEY,2003,3,144.843,-37.6733,151.1753,-33.9399,2742,467539
PERTH,SYDNEY,2003,3,115.9672,-31.9403,151.1753,-33.9399,594,91296
ADELAIDE,BRISBANE,2003,4,138.5306,-34.945,153.1175,-27.3842,299,36076
ADELAIDE,DARWIN,2003,4,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,4,138.5306,-34.945,144.843,-37.6733,1009,117744
ADELAIDE,PERTH,2003,4,138.5306,-34.945,115.9672,-31.9403,305,34833
ADELAIDE,SYDNEY,2003,4,138.5306,-34.945,151.1753,-33.9399,862,108071
BRISBANE,DARWIN,2003,4,153.1175,-27.3842,130.8767,-12.4147,134,17244
BRISBANE,MELBOURNE,2003,4,153.1175,-27.3842,144.843,-37.6733,1436,183230
BRISBANE,PERTH,2003,4,153.1175,-27.3842,115.9672,-31.9403,180,23332
BRISBANE,SYDNEY,2003,4,153.1175,-27.3842,151.1753,-33.9399,2170,301748
DARWIN,MELBOURNE,2003,4,130.8767,-12.4147,144.843,-37.6733,31,2692
DARWIN,SYDNEY,2003,4,130.8767,-12.4147,151.1753,-33.9399,60,8359
HOBART,MELBOURNE,2003,4,147.51,-42.8361,144.843,-37.6733,773,74286
HOBART,SYDNEY,2003,4,147.51,-42.8361,151.1753,-33.9399,176,16798
MELBOURNE,PERTH,2003,4,144.843,-37.6733,115.9672,-31.9403,601,85229
MELBOURNE,SYDNEY,2003,4,144.843,-37.6733,151.1753,-33.9399,2650,427615
PERTH,SYDNEY,2003,4,115.9672,-31.9403,151.1753,-33.9399,575,88985
ADELAIDE,BRISBANE,2003,5,138.5306,-34.945,153.1175,-27.3842,310,33572
ADELAIDE,DARWIN,2003,5,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,5,138.5306,-34.945,144.843,-37.6733,1056,124933
ADELAIDE,PERTH,2003,5,138.5306,-34.945,115.9672,-31.9403,316,34440
ADELAIDE,SYDNEY,2003,5,138.5306,-34.945,151.1753,-33.9399,915,99939
BRISBANE,DARWIN,2003,5,153.1175,-27.3842,130.8767,-12.4147,132,18354
BRISBANE,MELBOURNE,2003,5,153.1175,-27.3842,144.843,-37.6733,1448,168017
BRISBANE,PERTH,2003,5,153.1175,-27.3842,115.9672,-31.9403,184,22848
BRISBANE,SYDNEY,2003,5,153.1175,-27.3842,151.1753,-33.9399,2070,276848
DARWIN,MELBOURNE,2003,5,130.8767,-12.4147,144.843,-37.6733,25,2192
DARWIN,SYDNEY,2003,5,130.8767,-12.4147,151.1753,-33.9399,62,9657
HOBART,MELBOURNE,2003,5,147.51,-42.8361,144.843,-37.6733,738,70076
HOBART,SYDNEY,2003,5,147.51,-42.8361,151.1753,-33.9399,184,16612
MELBOURNE,PERTH,2003,5,144.843,-37.6733,115.9672,-31.9403,616,85664
MELBOURNE,SYDNEY,2003,5,144.843,-37.6733,151.1753,-33.9399,2760,448538
PERTH,SYDNEY,2003,5,115.9672,-31.9403,151.1753,-33.9399,600,86997
ADELAIDE,BRISBANE,2003,6,138.5306,-34.945,153.1175,-27.3842,300,32441
ADELAIDE,DARWIN,2003,6,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,6,138.5306,-34.945,144.843,-37.6733,984,113628
ADELAIDE,PERTH,2003,6,138.5306,-34.945,115.9672,-31.9403,299,30135
ADELAIDE,SYDNEY,2003,6,138.5306,-34.945,151.1753,-33.9399,845,93776
BRISBANE,DARWIN,2003,6,153.1175,-27.3842,130.8767,-12.4147,137,21889
BRISBANE,MELBOURNE,2003,6,153.1175,-27.3842,144.843,-37.6733,1379,173131
BRISBANE,PERTH,2003,6,153.1175,-27.3842,115.9672,-31.9403,176,22264
BRISBANE,SYDNEY,2003,6,153.1175,-27.3842,151.1753,-33.9399,2086,280288
DARWIN,MELBOURNE,2003,6,130.8767,-12.4147,144.843,-37.6733,29,3425
DARWIN,SYDNEY,2003,6,130.8767,-12.4147,151.1753,-33.9399,91,15477
HOBART,MELBOURNE,2003,6,147.51,-42.8361,144.843,-37.6733,667,61905
HOBART,SYDNEY,2003,6,147.51,-42.8361,151.1753,-33.9399,180,14496
MELBOURNE,PERTH,2003,6,144.843,-37.6733,115.9672,-31.9403,575,79362
MELBOURNE,SYDNEY,2003,6,144.843,-37.6733,151.1753,-33.9399,2736,442258
PERTH,SYDNEY,2003,6,115.9672,-31.9403,151.1753,-33.9399,545,80220
ADELAIDE,BRISBANE,2003,7,138.5306,-34.945,153.1175,-27.3842,310,39011
ADELAIDE,DARWIN,2003,7,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,7,138.5306,-34.945,144.843,-37.6733,1015,124916
ADELAIDE,PERTH,2003,7,138.5306,-34.945,115.9672,-31.9403,290,34715
ADELAIDE,SYDNEY,2003,7,138.5306,-34.945,151.1753,-33.9399,930,111978
BRISBANE,DARWIN,2003,7,153.1175,-27.3842,130.8767,-12.4147,186,29294
BRISBANE,MELBOURNE,2003,7,153.1175,-27.3842,144.843,-37.6733,1448,202017
BRISBANE,PERTH,2003,7,153.1175,-27.3842,115.9672,-31.9403,185,27496
BRISBANE,SYDNEY,2003,7,153.1175,-27.3842,151.1753,-33.9399,2057,331058
DARWIN,MELBOURNE,2003,7,130.8767,-12.4147,144.843,-37.6733,48,6341
DARWIN,SYDNEY,2003,7,130.8767,-12.4147,151.1753,-33.9399,129,20866
HOBART,MELBOURNE,2003,7,147.51,-42.8361,144.843,-37.6733,700,60375
HOBART,SYDNEY,2003,7,147.51,-42.8361,151.1753,-33.9399,186,14335
MELBOURNE,PERTH,2003,7,144.843,-37.6733,115.9672,-31.9403,583,88568
MELBOURNE,SYDNEY,2003,7,144.843,-37.6733,151.1753,-33.9399,2804,483016
PERTH,SYDNEY,2003,7,115.9672,-31.9403,151.1753,-33.9399,570,93484
ADELAIDE,BRISBANE,2003,8,138.5306,-34.945,153.1175,-27.3842,314,37526
ADELAIDE,DARWIN,2003,8,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,8,138.5306,-34.945,144.843,-37.6733,1057,131018
ADELAIDE,PERTH,2003,8,138.5306,-34.945,115.9672,-31.9403,291,31389
ADELAIDE,SYDNEY,2003,8,138.5306,-34.945,151.1753,-33.9399,932,105681
BRISBANE,DARWIN,2003,8,153.1175,-27.3842,130.8767,-12.4147,148,21951
BRISBANE,MELBOURNE,2003,8,153.1175,-27.3842,144.843,-37.6733,1471,197344
BRISBANE,PERTH,2003,8,153.1175,-27.3842,115.9672,-31.9403,185,25898
BRISBANE,SYDNEY,2003,8,153.1175,-27.3842,151.1753,-33.9399,2073,318506
DARWIN,MELBOURNE,2003,8,130.8767,-12.4147,144.843,-37.6733,39,4826
DARWIN,SYDNEY,2003,8,130.8767,-12.4147,151.1753,-33.9399,132,18095
HOBART,MELBOURNE,2003,8,147.51,-42.8361,144.843,-37.6733,684,67339
HOBART,SYDNEY,2003,8,147.51,-42.8361,151.1753,-33.9399,174,15544
MELBOURNE,PERTH,2003,8,144.843,-37.6733,115.9672,-31.9403,536,82842
MELBOURNE,SYDNEY,2003,8,144.843,-37.6733,151.1753,-33.9399,2764,481590
PERTH,SYDNEY,2003,8,115.9672,-31.9403,151.1753,-33.9399,510,82504
ADELAIDE,BRISBANE,2003,9,138.5306,-34.945,153.1175,-27.3842,304,37528
ADELAIDE,DARWIN,2003,9,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,9,138.5306,-34.945,144.843,-37.6733,1167,130892
ADELAIDE,PERTH,2003,9,138.5306,-34.945,115.9672,-31.9403,336,36952
ADELAIDE,SYDNEY,2003,9,138.5306,-34.945,151.1753,-33.9399,968,109585
BRISBANE,DARWIN,2003,9,153.1175,-27.3842,130.8767,-12.4147,147,19694
BRISBANE,MELBOURNE,2003,9,153.1175,-27.3842,144.843,-37.6733,1489,221781
BRISBANE,PERTH,2003,9,153.1175,-27.3842,115.9672,-31.9403,181,27235
BRISBANE,SYDNEY,2003,9,153.1175,-27.3842,151.1753,-33.9399,2192,320550
DARWIN,MELBOURNE,2003,9,130.8767,-12.4147,144.843,-37.6733,35,3882
DARWIN,SYDNEY,2003,9,130.8767,-12.4147,151.1753,-33.9399,129,15371
HOBART,MELBOURNE,2003,9,147.51,-42.8361,144.843,-37.6733,724,71985
HOBART,SYDNEY,2003,9,147.51,-42.8361,151.1753,-33.9399,180,17166
MELBOURNE,PERTH,2003,9,144.843,-37.6733,115.9672,-31.9403,612,89736
MELBOURNE,SYDNEY,2003,9,144.843,-37.6733,151.1753,-33.9399,3045,490133
PERTH,SYDNEY,2003,9,115.9672,-31.9403,151.1753,-33.9399,533,93153
ADELAIDE,BRISBANE,2003,10,138.5306,-34.945,153.1175,-27.3842,315,40251
ADELAIDE,DARWIN,2003,10,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,10,138.5306,-34.945,144.843,-37.6733,1140,140898
ADELAIDE,PERTH,2003,10,138.5306,-34.945,115.9672,-31.9403,366,42082
ADELAIDE,SYDNEY,2003,10,138.5306,-34.945,151.1753,-33.9399,1017,129112
BRISBANE,DARWIN,2003,10,153.1175,-27.3842,130.8767,-12.4147,147,18788
BRISBANE,HOBART,2003,10,153.1175,-27.3842,147.51,-42.8361,50,5990
BRISBANE,MELBOURNE,2003,10,153.1175,-27.3842,144.843,-37.6733,1498,219944
BRISBANE,PERTH,2003,10,153.1175,-27.3842,115.9672,-31.9403,185,28909
BRISBANE,SYDNEY,2003,10,153.1175,-27.3842,151.1753,-33.9399,2410,359736
DARWIN,MELBOURNE,2003,10,130.8767,-12.4147,144.843,-37.6733,33,3523
DARWIN,SYDNEY,2003,10,130.8767,-12.4147,151.1753,-33.9399,125,14989
HOBART,MELBOURNE,2003,10,147.51,-42.8361,144.843,-37.6733,744,73854
HOBART,SYDNEY,2003,10,147.51,-42.8361,151.1753,-33.9399,186,17991
MELBOURNE,PERTH,2003,10,144.843,-37.6733,115.9672,-31.9403,659,99160
MELBOURNE,SYDNEY,2003,10,144.843,-37.6733,151.1753,-33.9399,3147,515667
PERTH,SYDNEY,2003,10,115.9672,-31.9403,151.1753,-33.9399,614,106328
ADELAIDE,BRISBANE,2003,11,138.5306,-34.945,153.1175,-27.3842,301,36323
ADELAIDE,DARWIN,2003,11,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,11,138.5306,-34.945,144.843,-37.6733,1070,128668
ADELAIDE,PERTH,2003,11,138.5306,-34.945,115.9672,-31.9403,364,37969
ADELAIDE,SYDNEY,2003,11,138.5306,-34.945,151.1753,-33.9399,942,107675
BRISBANE,DARWIN,2003,11,153.1175,-27.3842,130.8767,-12.4147,138,15505
BRISBANE,HOBART,2003,11,153.1175,-27.3842,147.51,-42.8361,60,8095
BRISBANE,MELBOURNE,2003,11,153.1175,-27.3842,144.843,-37.6733,1505,204446
BRISBANE,PERTH,2003,11,153.1175,-27.3842,115.9672,-31.9403,178,26128
BRISBANE,SYDNEY,2003,11,153.1175,-27.3842,151.1753,-33.9399,2391,337853
DARWIN,MELBOURNE,2003,11,130.8767,-12.4147,144.843,-37.6733,26,2591
DARWIN,SYDNEY,2003,11,130.8767,-12.4147,151.1753,-33.9399,104,12112
HOBART,MELBOURNE,2003,11,147.51,-42.8361,144.843,-37.6733,768,78164
HOBART,SYDNEY,2003,11,147.51,-42.8361,151.1753,-33.9399,180,16918
MELBOURNE,PERTH,2003,11,144.843,-37.6733,115.9672,-31.9403,626,93756
MELBOURNE,SYDNEY,2003,11,144.843,-37.6733,151.1753,-33.9399,3069,519474
PERTH,SYDNEY,2003,11,115.9672,-31.9403,151.1753,-33.9399,585,95448
ADELAIDE,BRISBANE,2003,12,138.5306,-34.945,153.1175,-27.3842,311,38373
ADELAIDE,DARWIN,2003,12,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2003,12,138.5306,-34.945,144.843,-37.6733,1114,134029
ADELAIDE,PERTH,2003,12,138.5306,-34.945,115.9672,-31.9403,368,42293
ADELAIDE,SYDNEY,2003,12,138.5306,-34.945,151.1753,-33.9399,990,121721
BRISBANE,DARWIN,2003,12,153.1175,-27.3842,130.8767,-12.4147,155,17564
BRISBANE,HOBART,2003,12,153.1175,-27.3842,147.51,-42.8361,62,7455
BRISBANE,MELBOURNE,2003,12,153.1175,-27.3842,144.843,-37.6733,1610,208224
BRISBANE,PERTH,2003,12,153.1175,-27.3842,115.9672,-31.9403,186,28325
BRISBANE,SYDNEY,2003,12,153.1175,-27.3842,151.1753,-33.9399,2371,343818
DARWIN,MELBOURNE,2003,12,130.8767,-12.4147,144.843,-37.6733,25,2530
DARWIN,SYDNEY,2003,12,130.8767,-12.4147,151.1753,-33.9399,104,12558
HOBART,MELBOURNE,2003,12,147.51,-42.8361,144.843,-37.6733,796,84501
HOBART,SYDNEY,2003,12,147.51,-42.8361,151.1753,-33.9399,192,18185
MELBOURNE,PERTH,2003,12,144.843,-37.6733,115.9672,-31.9403,658,109790
MELBOURNE,SYDNEY,2003,12,144.843,-37.6733,151.1753,-33.9399,3031,485706
PERTH,SYDNEY,2003,12,115.9672,-31.9403,151.1753,-33.9399,606,105456
ADELAIDE,BRISBANE,2004,1,138.5306,-34.945,153.1175,-27.3842,310,39376
ADELAIDE,DARWIN,2004,1,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2004,1,138.5306,-34.945,144.843,-37.6733,1108,128021
ADELAIDE,PERTH,2004,1,138.5306,-34.945,115.9672,-31.9403,378,45456
ADELAIDE,SYDNEY,2004,1,138.5306,-34.945,151.1753,-33.9399,973,117973
BRISBANE,DARWIN,2004,1,153.1175,-27.3842,130.8767,-12.4147,154,17274
BRISBANE,HOBART,2004,1,153.1175,-27.3842,147.51,-42.8361,62,7779
BRISBANE,MELBOURNE,2004,1,153.1175,-27.3842,144.843,-37.6733,1586,218993
BRISBANE,PERTH,2004,1,153.1175,-27.3842,115.9672,-31.9403,186,28705
BRISBANE,SYDNEY,2004,1,153.1175,-27.3842,151.1753,-33.9399,2362,337834
DARWIN,MELBOURNE,2004,1,130.8767,-12.4147,144.843,-37.6733,34,3589
DARWIN,SYDNEY,2004,1,130.8767,-12.4147,151.1753,-33.9399,108,12935
HOBART,MELBOURNE,2004,1,147.51,-42.8361,144.843,-37.6733,809,89541
HOBART,SYDNEY,2004,1,147.51,-42.8361,151.1753,-33.9399,190,19209
MELBOURNE,PERTH,2004,1,144.843,-37.6733,115.9672,-31.9403,648,111108
MELBOURNE,SYDNEY,2004,1,144.843,-37.6733,151.1753,-33.9399,2884,467154
PERTH,SYDNEY,2004,1,115.9672,-31.9403,151.1753,-33.9399,599,109886
ADELAIDE,BRISBANE,2004,2,138.5306,-34.945,153.1175,-27.3842,291,34667
ADELAIDE,DARWIN,2004,2,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2004,2,138.5306,-34.945,144.843,-37.6733,1053,127084
ADELAIDE,PERTH,2004,2,138.5306,-34.945,115.9672,-31.9403,351,39325
ADELAIDE,SYDNEY,2004,2,138.5306,-34.945,151.1753,-33.9399,878,108268
BRISBANE,DARWIN,2004,2,153.1175,-27.3842,130.8767,-12.4147,133,13819
BRISBANE,HOBART,2004,2,153.1175,-27.3842,147.51,-42.8361,58,7225
BRISBANE,MELBOURNE,2004,2,153.1175,-27.3842,144.843,-37.6733,1429,174699
BRISBANE,PERTH,2004,2,153.1175,-27.3842,115.9672,-31.9403,174,25431
BRISBANE,SYDNEY,2004,2,153.1175,-27.3842,151.1753,-33.9399,2151,300400
DARWIN,MELBOURNE,2004,2,130.8767,-12.4147,144.843,-37.6733,24,2351
DARWIN,SYDNEY,2004,2,130.8767,-12.4147,151.1753,-33.9399,87,8822
HOBART,MELBOURNE,2004,2,147.51,-42.8361,144.843,-37.6733,746,82489
HOBART,SYDNEY,2004,2,147.51,-42.8361,151.1753,-33.9399,174,17542
MELBOURNE,PERTH,2004,2,144.843,-37.6733,115.9672,-31.9403,500,90312
MELBOURNE,SYDNEY,2004,2,144.843,-37.6733,151.1753,-33.9399,2935,487782
PERTH,SYDNEY,2004,2,115.9672,-31.9403,151.1753,-33.9399,460,86246
ADELAIDE,BRISBANE,2004,3,138.5306,-34.945,153.1175,-27.3842,311,38775
ADELAIDE,DARWIN,2004,3,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2004,3,138.5306,-34.945,144.843,-37.6733,1140,140228
ADELAIDE,PERTH,2004,3,138.5306,-34.945,115.9672,-31.9403,377,44001
ADELAIDE,SYDNEY,2004,3,138.5306,-34.945,151.1753,-33.9399,943,119252
BRISBANE,DARWIN,2004,3,153.1175,-27.3842,130.8767,-12.4147,147,16386
BRISBANE,HOBART,2004,3,153.1175,-27.3842,147.51,-42.8361,62,7466
BRISBANE,MELBOURNE,2004,3,153.1175,-27.3842,144.843,-37.6733,1541,199395
BRISBANE,PERTH,2004,3,153.1175,-27.3842,115.9672,-31.9403,186,29043
BRISBANE,SYDNEY,2004,3,153.1175,-27.3842,151.1753,-33.9399,2292,319351
DARWIN,MELBOURNE,2004,3,130.8767,-12.4147,144.843,-37.6733,32,3221
DARWIN,SYDNEY,2004,3,130.8767,-12.4147,151.1753,-33.9399,100,10684
HOBART,MELBOURNE,2004,3,147.51,-42.8361,144.843,-37.6733,798,84237
HOBART,SYDNEY,2004,3,147.51,-42.8361,151.1753,-33.9399,186,18099
MELBOURNE,PERTH,2004,3,144.843,-37.6733,115.9672,-31.9403,600,103815
MELBOURNE,SYDNEY,2004,3,144.843,-37.6733,151.1753,-33.9399,3185,533244
PERTH,SYDNEY,2004,3,115.9672,-31.9403,151.1753,-33.9399,552,97803
ADELAIDE,BRISBANE,2004,4,138.5306,-34.945,153.1175,-27.3842,301,38713
ADELAIDE,DARWIN,2004,4,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2004,4,138.5306,-34.945,144.843,-37.6733,1084,131876
ADELAIDE,PERTH,2004,4,138.5306,-34.945,115.9672,-31.9403,365,40032
ADELAIDE,SYDNEY,2004,4,138.5306,-34.945,151.1753,-33.9399,898,115899
BRISBANE,DARWIN,2004,4,153.1175,-27.3842,130.8767,-12.4147,178,19134
BRISBANE,HOBART,2004,4,153.1175,-27.3842,147.51,-42.8361,60,5970
BRISBANE,MELBOURNE,2004,4,153.1175,-27.3842,144.843,-37.6733,1468,189333
BRISBANE,PERTH,2004,4,153.1175,-27.3842,115.9672,-31.9403,180,31896
BRISBANE,SYDNEY,2004,4,153.1175,-27.3842,151.1753,-33.9399,2231,325877
DARWIN,MELBOURNE,2004,4,130.8767,-12.4147,144.843,-37.6733,81,8035
DARWIN,SYDNEY,2004,4,130.8767,-12.4147,151.1753,-33.9399,120,12240
HOBART,MELBOURNE,2004,4,147.51,-42.8361,144.843,-37.6733,770,77736
HOBART,SYDNEY,2004,4,147.51,-42.8361,151.1753,-33.9399,178,17433
MELBOURNE,PERTH,2004,4,144.843,-37.6733,115.9672,-31.9403,579,98270
MELBOURNE,SYDNEY,2004,4,144.843,-37.6733,151.1753,-33.9399,3002,507874
PERTH,SYDNEY,2004,4,115.9672,-31.9403,151.1753,-33.9399,535,97626
ADELAIDE,BRISBANE,2004,5,138.5306,-34.945,153.1175,-27.3842,310,36634
ADELAIDE,DARWIN,2004,5,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2004,5,138.5306,-34.945,144.843,-37.6733,1116,132155
ADELAIDE,PERTH,2004,5,138.5306,-34.945,115.9672,-31.9403,376,37154
ADELAIDE,SYDNEY,2004,5,138.5306,-34.945,151.1753,-33.9399,934,106212
BRISBANE,DARWIN,2004,5,153.1175,-27.3842,130.8767,-12.4147,185,21509
BRISBANE,HOBART,2004,5,153.1175,-27.3842,147.51,-42.8361,76,10142
BRISBANE,MELBOURNE,2004,5,153.1175,-27.3842,144.843,-37.6733,1556,197330
BRISBANE,PERTH,2004,5,153.1175,-27.3842,115.9672,-31.9403,186,27613
BRISBANE,SYDNEY,2004,5,153.1175,-27.3842,151.1753,-33.9399,2265,306095
DARWIN,MELBOURNE,2004,5,130.8767,-12.4147,144.843,-37.6733,88,9276
DARWIN,SYDNEY,2004,5,130.8767,-12.4147,151.1753,-33.9399,142,13087
HOBART,MELBOURNE,2004,5,147.51,-42.8361,144.843,-37.6733,802,82547
HOBART,SYDNEY,2004,5,147.51,-42.8361,151.1753,-33.9399,185,16138
MELBOURNE,PERTH,2004,5,144.843,-37.6733,115.9672,-31.9403,596,89257
MELBOURNE,SYDNEY,2004,5,144.843,-37.6733,151.1753,-33.9399,3172,494533
PERTH,SYDNEY,2004,5,115.9672,-31.9403,151.1753,-33.9399,538,85850
ADELAIDE,BRISBANE,2004,6,138.5306,-34.945,153.1175,-27.3842,302,37670
ADELAIDE,DARWIN,2004,6,138.5306,-34.945,130.8767,-12.4147,0,0
ADELAIDE,MELBOURNE,2004,6,138.5306,-34.945,144.843,-37.6733,1071,119534
ADELAIDE,PERTH,2004,6,138.5306,-34.945,115.9672,-31.9403,360,34980
ADELAIDE,SYDNEY,2004,6,138.5306,-34.945,151.1753,-33.9399,889,97984
BRISBANE,DARWIN,2004,6,153.1175,-27.3842,130.8767,-12.4147,180,23901
BRISBANE,HOBART,2004,6,153.1175,-27.3842,147.51,-42.8361,120,15636
BRISBANE,MELBOURNE,2004,6,153.1175,-27.3842,144.843,-37.6733,1630,215738
BRISBANE,PERTH,2004,6,153.1175,-27.3842,115.9672,-31.9403,176,27821
BRISBANE,SYDNEY,2004,6,153.1175,-27.3842,151.1753,-33.9399,2246,312880
DARWIN,MELBOURNE,2004,6,130.8767,-12.4147,144.843,-37.6733,86,10475
DARWIN,SYDNEY,2004,6,130.8767,-12.4147,151.1753,-33.9399,122,16606
HOBART,MELBOURNE,2004,6,147.51,-42.8361,144.843,-37.6733,810,89053
HOBART,SYDNEY,2004,6,147.51,-42.8361,151.1753,-33.9399,180,18346
MELBOURNE,PERTH,2004,6,144.843,-37.6733,115.9672,-31.9403,576,85638
MELBOURNE,SYDNEY,2004,6,144.843,-37.6733,151.1753,-33.9399,3327,497328
PERTH,SYDNEY,2004,6,115.9672,-31.9403,151.1753,-33.9399,499,78529
ADELAIDE,BRISBANE,2004,7,138.5306,-34.945,153.1175,-27.3842,311,42862
ADELAIDE,MELBOURNE,2004,7,138.5306,-34.945,144.843,-37.6733,1173,140129
ADELAIDE,PERTH,2004,7,138.5306,-34.945,115.9672,-31.9403,375,39830
ADELAIDE,SYDNEY,2004,7,138.5306,-34.945,151.1753,-33.9399,1010,122276
BRISBANE,DARWIN,2004,7,153.1175,-27.3842,130.8767,-12.4147,186,28109
BRISBANE,HOBART,2004,7,153.1175,-27.3842,147.51,-42.8361,124,11501
BRISBANE,MELBOURNE,2004,7,153.1175,-27.3842,144.843,-37.6733,1786,229779
BRISBANE,PERTH,2004,7,153.1175,-27.3842,115.9672,-31.9403,185,34137
BRISBANE,SYDNEY,2004,7,153.1175,-27.3842,151.1753,-33.9399,2499,338859
DARWIN,MELBOURNE,2004,7,130.8767,-12.4147,144.843,-37.6733,103,12253
DARWIN,SYDNEY,2004,7,130.8767,-12.4147,151.1753,-33.9399,124,21903
